file,thread,status,bytes,producer,creator,creation_date,n_printed_dates,min_gap_days,cues_hit,institutional,desktop,unsigned,sig_A,sig_B,sig_C,score
038879.pdf,038,ok,191149,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-11-03,0,,,False,True,True,0,0,0,0
038892.pdf,038,ok,4142545,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2,2006-01-28,2,2,,False,True,True,0,0,0,0
038895.pdf,038,ok,2572486,verypdf.com Inc (http://www.verypdf.com/),PDFcamp (PDF Writer) v2.1,2005-02-11,0,,,False,False,True,0,0,0,0
038902.pdf,038,ok,91327,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-08-11,0,,,False,True,True,0,0,0,0
038903.pdf,038,ok,160855,Acrobat Distiller 6.0.1 (Windows),,2005-12-14,0,,,False,True,True,0,0,0,0
038904.pdf,038,ok,69631,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2006-09-27,0,,,False,True,True,0,0,0,0
038905.pdf,038,ok,433187,Acrobat Distiller 6.0.1 (Windows),PScript5.dll Version 5.2.2,2005-04-21,0,,,False,True,True,0,0,0,0
038906.pdf,038,ok,60432,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2003-12-15,1,1,,False,True,True,0,0,0,0
038907.pdf,038,ok,18167,Acrobat PDFWriter 4.0 for Windows,Accins2.wpd                      [PFP#1201519439],2000-12-18,0,,,False,True,True,0,0,0,0
038908.pdf,038,ok,1168183,Acrobat Distiller 5.0.5 (Windows),AdobePS5.dll Version 5.2,2003-03-14,1,373,,False,True,True,0,2,0,2
038909.pdf,038,ok,195575,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for PowerPoint,2008-08-12,0,,,False,True,True,0,0,0,0
038910.pdf,038,ok,507060,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2.2,2008-07-23,1,6468,,False,True,True,0,2,0,2
038911.pdf,038,ok,255100,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2003-09-15,2,7,,False,True,True,0,0,0,0
038793.pdf,038,ok,740708,Acrobat Distiller 7.0.5 (Windows),FrameMaker 7.2,2008-09-12,0,,,False,True,True,0,0,0,0
038794.pdf,038,ok,2209538,AFPL Ghostscript 8.54,PDFCreator Version 0.9.2,2008-02-19,0,,,False,False,True,0,0,0,0
038807.pdf,038,ok,23499,Acrobat Distiller 4.05 for Windows,Microsoft Word 8.0,2001-05-24,2,549,,False,True,True,0,2,0,2
038808.pdf,038,ok,26543,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2005-09-19,1,396,,False,True,True,0,2,0,2
038811.pdf,038,ok,67275,Acrobat PDFWriter 3.0 for Windows,Microsoft Word ,,0,,,False,True,True,0,0,0,0
038812.pdf,038,ok,489776,Adobe PDF Library 8.0,Adobe InDesign CS3 (5.0.3),2008-10-16,0,,,False,False,True,0,0,0,0
038813.pdf,038,ok,593458,Microsoft® Office Word 2007,Microsoft® Office Word 2007,2007-05-17,2,15,,False,True,True,0,0,0,0
038814.pdf,038,ok,18018,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2007-09-07,0,,,False,True,True,0,0,0,0
038815.pdf,038,ok,30296,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2008-01-11,0,,,False,True,True,0,0,0,0
038818.pdf,038,ok,1945721,GNU Ghostscript 7.06,PScript5.dll Version 5.2.2,2005-01-06,3,35,,False,False,True,0,0,0,0
038819.pdf,038,ok,246860,Acrobat Distiller 5.0 (Windows),AdobePS5.dll Version 5.2,2005-05-11,3,916,,False,True,True,0,2,0,2
038820.pdf,038,ok,75050,Acrobat PDFWriter 4.05 for Windows,Microsoft Word ,2000-11-06,6,153,,False,True,True,0,2,0,2
038821.pdf,038,ok,82797,Acrobat PDFWriter 3.02 for Windows,R:VOL1_99BORON9999BORON.WPD,,7,,,False,True,True,0,0,0,0
038822.pdf,038,ok,393732,Acrobat Distiller 5.0 (Windows),ADOBEPS4.DRV Version 4.50,2002-03-20,10,280,,False,True,True,0,2,0,2
038823.pdf,038,ok,447853,Acrobat Distiller 4.0 for Windows,,2000-03-02,2,1888,,False,True,True,0,2,0,2
038824.pdf,038,ok,1249990,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2006-01-20,3,673,,False,True,True,0,2,0,2
038825.pdf,038,ok,227858,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2008-06-17,3,13,,False,True,True,0,0,0,0
038837.pdf,038,ok,379806,[ClibPDF Library 2.02-r1-1] PrintToPDF 2.1.6,ClarisWorks 5.0Bv1,2001-02-13,0,,,False,False,True,0,0,0,0
038841.pdf,038,ok,687824,Acrobat Distiller 2.1 PE for Windows,Adobe PageMaker 6.0,2001-05-08,0,,,False,True,True,0,0,0,0
038843.pdf,038,ok,29990,Acrobat PDFWriter 4.05 for Windows NT,Testimony.doc - Microsoft Word,2003-02-24,1,0,,False,True,True,0,0,0,0
038648.pdf,038,ok,48190,pdfTeX-0.14h,LaTeX with hyperref package,2005-12-16,0,,,False,False,True,0,0,0,0
038649.pdf,038,ok,337522,Adobe PDF Library 5.0,Adobe InDesign 2.0.2,2005-02-22,0,,,False,False,True,0,0,0,0
038651.pdf,038,ok,398600,pdfTeX-0.14f,TeX,2005-06-20,1,1,,False,False,True,0,0,0,0
038652.pdf,038,ok,554300,Acrobat Distiller 3.0 for Power Macintosh,Adobe PageMaker 6.52,1998-04-23,7,2505,,False,True,True,0,2,0,2
038653.pdf,038,ok,54044,Acrobat Distiller Daemon 3.02b for Solaris 2.3 and later (SPARC),Parlance Publisher 5.0/(Xyvision Postscript Formatter) 3.0 3,2000-03-21,8,13,,False,True,True,0,0,0,0
038654.pdf,038,ok,115015,Adobe PDF Library 6.0,Adobe InDesign CS (3.0.1),2005-03-03,1,1693,,False,False,True,0,2,0,2
038656.pdf,038,ok,628432,Acrobat Distiller 6.0.1 (Windows),XPP,2007-07-16,3,1,,False,True,True,0,0,0,0
038657.pdf,038,ok,1567073,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2,2007-08-27,7,247,,False,True,True,0,2,0,2
038702.pdf,038,ok,5037761,NeoOffice 2.2,Impress,2008-09-17,3,577,,False,False,True,0,2,0,2
038703.pdf,038,ok,50538,GNU Ghostscript 7.05,dvips(k) 5.86 Copyright 1999 Radical Eye Software,,0,,,False,False,True,0,0,0,0
038707.pdf,038,ok,51647,Acrobat PDFWriter 4.0 for Power Macintosh,Microsoft Word 5.1a,2001-02-06,0,,,False,True,True,0,0,0,0
038708.pdf,038,ok,700465,Adobe PDF library 5.00,Adobe Illustrator 10.0.3,2008-03-27,3,581,,False,False,True,0,2,0,2
038709.pdf,038,ok,140712,Acrobat Distiller 4.05 for Windows,Microsoft Word 9.0,2004-03-25,1,67,,False,True,True,0,2,0,2
038710.pdf,038,ok,45902,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2006-05-12,0,,,False,True,True,0,0,0,0
038711.pdf,038,ok,4382188,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2006-06-16,2,28,,False,True,True,0,0,0,0
038712.pdf,038,ok,452016,Acrobat Distiller 3.02 for Power Macintosh,dvips 5.76 Copyright 1997 Radical Eye Software (www.radicaleye.com),2001-02-05,0,,,False,True,True,0,0,0,0
038713.pdf,038,ok,480846,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2,2007-08-13,3,0,,False,True,True,0,0,0,0
038714.pdf,038,ok,103694,AFPL Ghostscript 8.11,dvips(k) 5.94a Copyright 2003 Radical Eye Software,2006-06-11,0,,,False,False,True,0,0,0,0
038715.pdf,038,ok,2545541,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2002-09-03,2,1,,False,True,True,0,0,0,0
038716.pdf,038,ok,181335,AFPL Ghostscript 7.04,dvips(k) 5.86 Copyright 1999 Radical Eye Software,,0,,,False,False,True,0,0,0,0
038937.pdf,038,ok,225496,PDFlib 5.0.3 (C++/Win32),Macromedia FlashPaper 2.02.2302.0,2006-07-24,0,,,False,False,True,0,0,0,0
038938.pdf,038,ok,48428,Acrobat Distiller 4.0 for Windows,ACOMP.exe   WinVer 1c15  Aug 31 2005,2008-07-11,5,1,,False,True,True,0,0,0,0
038939.pdf,038,ok,58317,Acrobat Distiller 4.0 for Windows,ACOMP.exe   WinVer 1c15  Aug 31 2005,2008-07-11,13,1,,False,True,True,0,0,0,0
038940.pdf,038,ok,2221748,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for PowerPoint,2008-03-04,0,,,False,True,True,0,0,0,0
038941.pdf,038,ok,116290,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.5 for Word,2006-10-10,1,1306,,False,True,True,0,2,0,2
038942.pdf,038,ok,14629,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2006-10-27,2,45,,False,True,True,0,0,0,0
038944.pdf,038,ok,1874586,Acrobat PDFWriter 5.0 for Windows NT,Adobe Acrobat 6.0,2006-03-02,0,,,False,True,True,0,0,0,0
038945.pdf,038,ok,2164038,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for PowerPoint,2008-04-10,0,,,False,True,True,0,0,0,0
038946.pdf,038,ok,476385,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2007-02-08,0,,,False,True,True,0,0,0,0
038947.pdf,038,ok,1722076,Adobe PDF Library 8.0,Adobe InDesign CS3 (5.0.1),2008-07-22,0,,,False,False,True,0,0,0,0
038948.pdf,038,ok,253574,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2007-03-07,1,910,,False,True,True,0,2,0,2
038949.pdf,038,ok,849916,"Etymon PJ 1.10, Copyright (C) 1998-2000 Etymon Systems, Inc. <http://www.etymon.com/>. ",FrameMaker 5.5.6p145,2000-04-06,1,1,,False,False,True,0,0,0,0
038953.pdf,038,ok,269544,Acrobat Distiller 4.0 for Windows,Microsoft Word 9.0,2003-09-03,0,,,False,True,True,0,0,0,0
038963.pdf,038,ok,217022,Acrobat PDFWriter 2.0 for Macintosh,Microsoft Word,1997-10-16,1,255,,False,True,True,0,2,0,2
038964.pdf,038,ok,612730,Acrobat PDFWriter 5.0 for Windows NT,Microsoft PowerPoint - [QAP_SamplesTALK.ppt],2002-03-18,0,,,False,True,True,0,0,0,0
038969.pdf,038,ok,3652220,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2007-07-16,0,,,False,True,True,0,0,0,0
038975.pdf,038,ok,477565,Adobe PDF Library 5.0,Adobe InDesign 2.0.2,2004-04-13,1,2295,,False,False,True,0,2,0,2
038981.pdf,038,ok,495443,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.5 for Word,2006-09-08,1,162,,False,True,True,0,2,0,2
085000.pdf,085,ok,205019,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2006-09-21,0,,,False,True,True,0,0,0,0
085001.pdf,085,ok,112570,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2,2006-05-10,15,1,,False,True,True,0,0,0,0
085002.pdf,085,ok,167243,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2005-08-23,14,134,,False,True,True,0,2,0,2
085003.pdf,085,ok,145951,Microsoft® Office Word 2007,Microsoft® Office Word 2007,2008-05-15,0,,,False,True,True,0,0,0,0
085004.pdf,085,ok,652213,Corel PDF Engine Version 9.654,POP90,2001-09-26,0,,,False,False,True,0,0,0,0
085005.pdf,085,ok,2605502,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for PowerPoint,2005-10-28,1,3,,False,True,True,0,0,0,0
085006.pdf,085,ok,242285,Microsoft® Office Word 2007,Microsoft® Office Word 2007,2008-05-15,0,,,False,True,True,0,0,0,0
085007.pdf,085,ok,8612827,DigiPath,DigiPath,2000-05-10,0,,,False,False,True,0,0,0,0
085075.pdf,085,ok,2814688,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.5 for PowerPoint,2007-05-10,0,,,False,True,True,0,0,0,0
085076.pdf,085,ok,317363,Acrobat Distiller 4.05 for Sparc Solaris,,2001-11-13,2,236,,False,True,True,0,2,0,2
085078.pdf,085,ok,350492,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2.2,2005-03-31,2,1162,,False,True,True,0,2,0,2
085079.pdf,085,ok,44210,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2.2,2005-11-03,2,1369,,False,True,True,0,2,0,2
085080.pdf,085,ok,722460,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2.2,2007-07-31,0,,,False,True,True,0,0,0,0
085081.pdf,085,ok,1819439,Acrobat Distiller 5.0 (Windows),Acrobat PDFMaker 5.0 for Word,2001-06-02,0,,,False,True,True,0,0,0,0
085082.pdf,085,ok,1945521,Adobe PDF Library 5.0,Adobe InDesign 2.0.2,2003-10-08,1,91,,False,False,True,0,2,0,2
085084.pdf,085,ok,22269,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2.2,2005-06-03,5,95,,False,True,True,0,2,0,2
085085.pdf,085,ok,1938574,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2,2006-04-26,0,,,False,True,True,0,0,0,0
085086.pdf,085,ok,1528951,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2.2,2008-02-15,1,696,,False,True,True,0,2,0,2
085089.pdf,085,ok,1543362,Acrobat Distiller 5.0.5 (Windows),FrameMaker 7.0,2002-08-21,4,2523,,False,True,True,0,2,0,2
085091.pdf,085,ok,3846138,Acrobat Distiller 4.0 for Windows,Microsoft Word 9.0,2001-03-28,1,1,,False,True,True,0,0,0,0
085093.pdf,085,ok,5155493,Adobe PDF Library 4.0,Acrobat Capture 3.0,2003-06-11,0,,,False,True,True,0,0,0,0
085094.pdf,085,ok,414118,Acrobat PDFWriter 3.03 for Windows,Capture Reviewer 2.01,2000-03-27,1,2262,,False,True,True,0,2,0,2
085095.pdf,085,ok,2818792,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-12-08,7,1,,False,True,True,0,0,0,0
085097.pdf,085,ok,48522,Acrobat Distiller 4.0 for Windows,,2004-03-30,7,972,,False,True,True,0,2,0,2
085098.pdf,085,ok,34152,Acrobat Distiller 4.0 for Windows,,2004-03-30,3,972,,False,True,True,0,2,0,2
085099.pdf,085,ok,112191,"Etymon PJ 1.10, Copyright (C) 1998-2000 Etymon Systems, Inc. <http://www.etymon.com/>. ", ,1979-08-10,0,,,False,False,True,0,0,0,0
085101.pdf,085,ok,228203,Adobe PDF Library 7.0,Adobe InDesign CS2 (4.0),2005-12-09,0,,,False,False,True,0,0,0,0
085118.pdf,085,ok,59863,ESP Ghostscript 7.05,,,2,,,False,False,True,0,0,0,0
085146.pdf,085,ok,131656,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2.2,2006-07-05,0,,,False,True,True,0,0,0,0
085147.pdf,085,ok,11271,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2005-05-13,1,2,,False,True,True,0,0,0,0
085149.pdf,085,ok,34657,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2,2006-08-03,0,,,False,True,True,0,0,0,0
085151.pdf,085,ok,202875,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2.2,2008-03-31,2,20,,False,True,True,0,0,0,0
085152.pdf,085,ok,142392,Acrobat Distiller 8.0.0 (Windows),PScript5.dll Version 5.2.2,2008-04-17,2,37,,False,True,True,0,0,0,0
085153.pdf,085,ok,48127,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2006-08-08,0,,,False,True,True,0,0,0,0
085154.pdf,085,ok,49574,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2006-08-08,0,,,False,True,True,0,0,0,0
085156.pdf,085,ok,2017742,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2004-03-25,6,2,,False,True,True,0,0,0,0
085157.pdf,085,ok,222272,JAWS PDFLib,activePDF Server,2003-08-01,16,1992,,False,False,True,0,2,0,2
085158.pdf,085,ok,119580,Corel PDF Engine Version 11.4.0.100,PrintServer130,2008-03-07,8,1,,False,False,True,0,0,0,0
085159.pdf,085,ok,1367028,Acrobat Distiller 5.0 (Windows),Acrobat PDFMaker 5.0 for Word,2005-12-12,0,,,False,True,True,0,0,0,0
085160.pdf,085,ok,69123,Corel PDF Engine Version 9.654,POP90,2004-10-20,8,1,,False,False,True,0,0,0,0
085161.pdf,085,ok,134594,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-07-21,0,,,False,True,True,0,0,0,0
085162.pdf,085,ok,102620,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2,2008-05-29,12,1,,False,True,True,0,0,0,0
085259.pdf,085,ok,2051097,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2004-05-05,2,219,,False,True,True,0,2,0,2
085260.pdf,085,ok,719857,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2,2003-12-26,5,5,,False,True,True,0,0,0,0
085261.pdf,085,ok,57994,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2.2,2007-06-08,0,,,False,True,True,0,0,0,0
085269.pdf,085,ok,96574,Microsoft® Office Word 2007,Microsoft® Office Word 2007,2008-12-01,0,,,False,True,True,0,0,0,0
085271.pdf,085,ok,4355245,Acrobat Distiller 5.0.5 (Windows),PScript5.dll Version 5.2,2002-11-26,2,58,,False,True,True,0,2,0,2
085272.pdf,085,ok,158224,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2006-12-21,2,356,,False,True,True,0,2,0,2
085273.pdf,085,ok,408156,Acrobat Distiller 5.0.5 (Windows),Acrobat PDFMaker 5.0 for Word,2004-12-13,0,,,False,True,True,0,0,0,0
085274.pdf,085,ok,129844,Adobe Acrobat 6.0 Paper Capture,hp scanjet 8200 series TWAIN,2005-04-18,0,,,False,True,True,0,0,0,0
085275.pdf,085,ok,111813,Acrobat Distiller 5.0 (Windows),Acrobat PDFMaker 5.0 for Word,2006-01-17,1,5,,False,True,True,0,0,0,0
085276.pdf,085,ok,672594,Acrobat PDFWriter 3.02 for Windows,June99.wpd,,2,,,False,True,True,0,0,0,0
085277.pdf,085,ok,48873,iText 1.3 by lowagie.com (based on itext-paulo-153),,2009-02-08,0,,,False,False,True,0,0,0,0
085279.pdf,085,ok,226713,Acrobat Distiller 4.05 for Windows,,2000-08-22,5,1436,,False,True,True,0,2,0,2
085280.pdf,085,ok,806943,Acrobat Distiller 4.05 for Windows,Microsoft Word 9.0,2001-10-03,0,,,False,True,True,0,0,0,0
085281.pdf,085,ok,175666,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-09-16,2,261,,False,True,True,0,2,0,2
085283.pdf,085,ok,2198,,"R and OS php pdf writer, http://www.ros.co.nz",2009-02-08,1,1041,,False,False,True,0,2,0,2
085284.pdf,085,ok,242320,Acrobat Distiller 6.0.1 (Windows),PScript5.dll Version 5.2.2,2007-04-30,0,,,False,True,True,0,0,0,0
085285.pdf,085,ok,277641,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2,2006-11-10,1,9,,False,True,True,0,0,0,0
085287.pdf,085,ok,46027,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2003-12-02,2,6,,False,True,True,0,0,0,0
085288.pdf,085,ok,273368,Acrobat Distiller 3.01 for Power Macintosh,QuarkXPressª: LaserWriter 8 8.4.3,1999-07-21,0,,,False,True,True,0,0,0,0
085289.pdf,085,ok,83046,Acrobat Distiller 4.0 for Macintosh,QuarkXPressª: LaserWriter 8 8.6,1999-09-16,0,,,False,True,True,0,0,0,0
038912.pdf,038,ok,770320,Acrobat Distiller 6.0 (Windows),Adobe PageMaker 7.0,2007-09-24,2,55,,False,True,True,0,2,0,2
038913.pdf,038,ok,405310,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2.2,2007-08-06,1,18,,False,True,True,0,0,0,0
038914.pdf,038,ok,127387,Acrobat PDFWriter 4.0 for Windows NT,Corel WordPerfect - [C:\PERSONALWEB\NRC\fedworld\working\SECYS-to-post-05072001\SECYS\secy2001-0049\SP01-0049atch4.wpd],2001-05-10,3,962,,False,True,True,0,2,0,2
038915.pdf,038,ok,499196,Acrobat Distiller 5.00 for Macintosh,PageMaker 7.0,2002-03-20,2,287,,False,True,True,0,2,0,2
038916.pdf,038,ok,795451,Acrobat Distiller 8.0.0 (Windows),PScript5.dll Version 5.2,2007-05-21,3,76,,False,True,True,0,2,0,2
038917.pdf,038,ok,799802,Aladdin Ghostscript 6.0,,,0,,,False,False,True,0,0,0,0
038918.pdf,038,ok,49354,Acrobat Distiller 4.0 for Windows,ACOMP.exe   WinVer 1c15  Aug 31 2005,2007-07-12,17,1,,False,True,True,0,0,0,0
038919.pdf,038,ok,48921,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2004-07-20,0,,,False,True,True,0,0,0,0
038920.pdf,038,ok,39587,Acrobat Distiller 8.0.0 (Windows),Acrobat PDFMaker 8.0 for Access,2008-01-03,0,,,False,True,True,0,0,0,0
038921.pdf,038,ok,137965,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2007-02-20,1,1075,,False,True,True,0,2,0,2
038923.pdf,038,ok,12548,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2,2005-09-14,0,,,False,True,True,0,0,0,0
038924.pdf,038,ok,221618,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2007-01-10,1,1,,False,True,True,0,0,0,0
038926.pdf,038,ok,53984,Acrobat Distiller 4.0 for Windows,ACOMP.exe   WinVer 1b43  jul 14 2003,2005-05-06,11,1,,False,True,True,0,0,0,0
038927.pdf,038,ok,43227,Acrobat PDFWriter 3.02 for Windows,Microsoft PowerPoint ,,1,,,False,True,True,0,0,0,0
038929.pdf,038,ok,95674,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.7 for Word,2007-08-28,0,,,False,True,True,0,0,0,0
038931.pdf,038,ok,80404,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2006-03-30,0,,,False,True,True,0,0,0,0
038933.pdf,038,ok,3495744,Acrobat Distiller 5.0.5 for Macintosh,QuarkXPress.: AdobePS 8.8.0 (301),2003-06-06,1,38,,False,True,True,0,0,0,0
038934.pdf,038,ok,65479,Acrobat Distiller 4.0 for Macintosh,,1999-11-24,0,,,False,True,True,0,0,0,0
038935.pdf,038,ok,557760,Acrobat Distiller 8.1.0 (Windows),PScript5.dll Version 5.2.2,2008-09-22,0,,,False,True,True,0,0,0,0
038936.pdf,038,ok,23413,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2007-06-12,0,,,False,True,True,0,0,0,0
085163.pdf,085,ok,40994,Acrobat PDFWriter 3.02 for Windows NT,,2002-04-22,5,131,,False,True,True,0,2,0,2
085164.pdf,085,ok,78321,ECMP5,VERSACOMP R05.2,,6,,,False,False,True,0,0,0,0
085165.pdf,085,ok,306769,Acrobat Distiller 7.0.5 (Windows),Acrobat PDFMaker 7.0.5 for Word,2006-07-19,1,43,,False,True,True,0,0,0,0
085166.pdf,085,ok,109290,Acrobat Distiller 6.0 (Windows),PScript5.dll Version 5.2.2,2006-03-07,2,50,,False,True,True,0,2,0,2
085167.pdf,085,ok,2361344,Acrobat Distiller 4.0 for Macintosh,,2001-04-30,2,0,,False,True,True,0,0,0,0
085220.pdf,085,ok,497209,Acrobat Distiller 6.0.1 (Windows),Acrobat PDFMaker 6.0 for Word,2005-02-10,0,,,False,True,True,0,0,0,0
085226.pdf,085,ok,45459,Acrobat Distiller 8.1.0 (Windows),Acrobat PDFMaker 8.1 for Word,2008-05-23,0,,,False,True,True,0,0,0,0
085229.pdf,085,ok,2070137,Acrobat Distiller 6.0 (Windows),Acrobat PDFMaker 6.0 for Word,2005-12-21,5,6,medical:pathology report,True,True,True,2,0,1,3
085233.pdf,085,ok,1401418,Adobe PDF Library 8.0,Adobe InDesign CS3 (5.0.2),2008-05-05,1,746,,False,False,True,0,2,0,2
085234.pdf,085,ok,1506372,Acrobat Distiller 7.0.5 (Windows),PScript5.dll Version 5.2,2008-06-16,17,295,,False,True,True,0,2,0,2
085239.pdf,085,ok,65091,Acrobat PDFWriter 5.0 for Windows NT,ADR_explanations_2000 - Microsoft Word,2001-10-26,2,392,,False,True,True,0,2,0,2
085240.pdf,085,ok,168784,Acrobat Distiller 7.0 (Windows),FrameMaker 7.1,2002-06-20,0,,,False,True,True,0,0,0,0
085242.pdf,085,ok,22228,Acrobat PDFWriter 4.0 for Windows,Microsoft Word ,2001-03-26,0,,,False,True,True,0,0,0,0
085246.pdf,085,ok,1330696,Acrobat PDFWriter 4.05 for Windows,Microsoft Word ,2002-02-15,2,169,,False,True,True,0,2,0,2
085248.pdf,085,ok,3661833,Acrobat Distiller 7.0 (Windows),PScript5.dll Version 5.2.2,2006-01-30,1,445,,False,True,True,0,2,0,2
085250.pdf,085,ok,1657177,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2001-07-10,0,,,False,True,True,0,0,0,0
085252.pdf,085,ok,475857,Normalizer 5.0.5 fmnorm,FrameMaker 7.0,2005-03-29,6,194,,False,False,True,0,2,0,2
085253.pdf,085,ok,566657,Acrobat Distiller 3.01 for Windows,FrameMaker 5.5.6p145,,1,,,False,True,True,0,0,0,0
085254.pdf,085,ok,1898488,,,2007-02-23,0,,,False,False,True,0,0,0,0
085258.pdf,085,ok,5121233,Acrobat Distiller 5.0 (Windows),PScript5.dll Version 5.2,2003-03-11,0,,,False,True,True,0,0,0,0
085290.pdf,085,ok,554000,Adobe PDF Library 6.0,Adobe InDesign CS (3.0),2006-12-05,1,1,,False,False,True,0,0,0,0
085291.pdf,085,ok,179921,Acrobat Distiller 3.02,Microsoft Word 8.0,2001-10-14,0,,,False,True,True,0,0,0,0
085292.pdf,085,ok,93340,Acrobat PDFWriter 2.01 for Windows,WordPerfect ,1998-04-07,6,1332,,False,True,True,0,2,0,2
085293.pdf,085,ok,1978950,GNU Ghostscript 7.06,PScript5.dll Version 5.2.2,2006-07-26,0,,,False,False,True,0,0,0,0
085294.pdf,085,ok,974895,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2006-11-30,2,1,,False,True,True,0,0,0,0
085295.pdf,085,ok,8579,Acrobat Distiller 3.01 for Windows,PSCRIPT.DRV Version 4.0,,1,,,False,True,True,0,0,0,0
085296.pdf,085,ok,299281,Microsoft® Office Word 2007,Microsoft® Office Word 2007,2008-09-05,12,58,,False,True,True,0,2,0,2
085297.pdf,085,ok,346022,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Publisher,2007-01-24,0,,,False,True,True,0,0,0,0
085298.pdf,085,ok,694531,Acrobat Distiller 5.0.5 for Macintosh,QuarkXPress(tm) 5.01,2004-03-03,0,,,False,True,True,0,0,0,0
085299.pdf,085,ok,48863,Acrobat Distiller 7.0 (Windows),Acrobat PDFMaker 7.0 for Word,2006-09-14,1,2,,False,True,True,0,0,0,0
