arm,is_forgery,doc_type,file,n_revisions,modified_after_creation,n_fonts,flagged
genuine,False,invoice,genuine/invoices/invoice_843.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_844.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_845.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_846.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_847.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_848.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_849.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_850.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_851.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_852.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_853.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_854.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_855.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_856.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_857.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_858.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_859.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_860.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_861.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_862.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_863.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_864.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_865.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_866.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_867.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_868.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_869.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_870.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_871.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_872.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_873.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_874.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_875.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_876.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_877.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_878.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_879.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_880.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_881.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_882.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_883.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_884.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_885.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_886.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_887.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_888.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_889.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_890.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_891.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_892.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_893.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_894.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_895.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_896.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_897.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_898.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_899.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_900.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_901.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_902.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_903.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_904.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_905.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_906.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_907.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_908.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_909.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_910.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_911.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_912.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_913.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_914.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_915.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_916.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_917.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_918.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_919.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_920.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_921.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_922.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_923.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_924.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_925.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_926.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_927.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_928.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_929.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_930.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_931.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_932.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_933.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_934.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_935.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_936.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_937.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_938.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_939.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_940.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_941.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_942.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_943.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_944.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_945.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_946.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_947.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_948.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_949.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_950.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_951.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_952.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_953.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_954.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_955.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_956.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_957.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_958.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_959.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_960.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_961.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_962.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_963.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_964.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_965.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_966.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_967.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_968.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_969.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_970.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_971.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_972.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_973.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_974.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_975.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_976.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_977.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_978.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_979.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_980.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_981.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_982.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_983.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_984.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_985.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_986.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_987.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_988.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_989.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_990.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_991.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_992.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_993.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_994.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_995.pdf,1,False,2,False
genuine,False,invoice,genuine/invoices/invoice_996.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_997.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_998.pdf,1,False,3,False
genuine,False,invoice,genuine/invoices/invoice_999.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_001.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_002.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_003.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_004.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_005.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_006.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_007.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_008.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_009.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_010.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_011.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_012.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_013.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_014.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_015.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_016.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_017.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_018.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_019.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_020.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_021.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_022.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_023.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_024.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_025.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_026.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_027.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_028.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_029.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_030.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_031.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_032.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_033.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_034.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_035.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_036.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_037.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_038.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_039.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_040.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_041.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_042.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_043.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_044.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_045.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_046.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_047.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_048.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_049.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_050.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_051.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_052.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_053.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_054.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_055.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_056.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_057.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_058.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_059.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_060.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_061.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_062.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_063.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_064.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_065.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_066.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_067.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_068.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_069.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_070.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_071.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_072.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_073.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_074.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_075.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_076.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_077.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_078.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_079.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_080.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_081.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_082.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_083.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_084.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_085.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_086.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_087.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_088.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_089.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_090.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_091.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_092.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_093.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_094.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_095.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_096.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_097.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_098.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_099.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_100.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_1000.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_101.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_102.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_103.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_104.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_105.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_106.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_107.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_108.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_109.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_110.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_111.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_112.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_113.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_114.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_115.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_116.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_117.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_118.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_119.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_120.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_121.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_122.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_123.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_124.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_125.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_126.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_127.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_128.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_129.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_130.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_131.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_132.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_133.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_134.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_135.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_136.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_137.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_138.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_139.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_140.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_141.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_142.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_143.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_144.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_145.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_146.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_147.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_148.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_149.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_150.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_151.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_152.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_153.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_154.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_155.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_156.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_157.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_158.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_159.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_160.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_161.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_162.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_163.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_164.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_165.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_166.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_167.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_168.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_169.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_170.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_171.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_172.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_173.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_174.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_175.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_176.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_177.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_178.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_179.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_180.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_181.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_182.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_183.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_184.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_185.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_186.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_187.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_188.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_189.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_190.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_191.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_192.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_193.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_194.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_195.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_196.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_197.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_198.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_199.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_200.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_201.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_202.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_203.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_204.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_205.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_206.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_207.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_208.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_209.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_210.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_211.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_212.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_213.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_214.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_215.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_216.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_217.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_218.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_219.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_220.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_221.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_222.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_223.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_224.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_225.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_226.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_227.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_228.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_229.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_230.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_231.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_232.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_233.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_234.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_235.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_236.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_237.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_238.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_239.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_240.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_241.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_242.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_243.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_244.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_245.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_246.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_247.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_248.pdf,1,False,2,False
genuine,False,letter,genuine/letters/letter_249.pdf,1,False,3,False
genuine,False,letter,genuine/letters/letter_250.pdf,1,False,2,False
