arm,doc_type,file,genre,desktop_producer,date_gap_days,unsigned,sig_A,sig_B,sig_C,score,grade,flagged
genuine,invoice,genuine/invoices/invoice_747.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_748.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_749.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_750.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_751.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_752.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_753.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_754.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_755.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_756.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_757.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_758.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_759.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_760.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_761.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_762.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_763.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_764.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_765.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_766.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_767.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_768.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_769.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_770.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_771.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_772.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_773.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_774.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_775.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_776.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_777.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_778.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_779.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_780.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_781.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_782.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_783.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_784.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_785.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_786.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_787.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_788.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_789.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_790.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_791.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_792.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_793.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_794.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_795.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_796.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_797.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_798.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_799.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_800.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_801.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_802.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_803.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_804.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_805.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_806.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_807.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_808.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_809.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_810.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_811.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_812.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_813.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_814.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_815.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_816.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_817.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_818.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_819.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_820.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_821.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_822.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_823.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_824.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_825.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_826.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_827.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_828.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_829.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_830.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_831.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_832.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_833.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_834.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_835.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_836.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_837.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_838.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_839.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_840.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_841.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_842.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_843.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_844.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_845.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_846.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_847.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_848.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_849.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_850.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_851.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_852.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_853.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_854.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_855.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_856.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_857.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_858.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_859.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_860.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_861.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_862.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_863.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_864.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_865.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_866.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_867.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_868.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_869.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_870.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_871.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_872.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_873.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_874.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_875.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_876.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_877.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_878.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_879.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_880.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_881.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_882.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_883.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_884.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_885.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_886.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_887.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_888.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_889.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_890.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_891.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_892.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_893.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_894.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_895.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_896.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_897.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_898.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_899.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_900.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_901.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_902.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_903.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_904.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_905.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_906.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_907.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_908.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_909.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_910.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_911.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_912.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_913.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_914.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_915.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_916.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_917.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_918.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_919.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_920.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_921.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_922.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_923.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_924.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_925.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_926.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_927.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_928.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_929.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_930.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_931.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_932.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_933.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_934.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_935.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_936.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_937.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_938.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_939.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_940.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_941.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_942.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_943.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_944.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_945.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_946.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_947.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_948.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_949.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_950.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_951.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_952.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_953.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_954.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_955.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_956.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_957.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_958.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_959.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_960.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_961.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_962.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_963.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_964.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_965.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_966.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_967.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_968.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_969.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_970.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_971.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_972.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_973.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_974.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_975.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_976.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_977.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_978.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_979.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_980.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_981.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_982.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_983.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_984.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_985.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_986.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_987.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_988.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_989.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_990.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_991.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_992.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_993.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_994.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_995.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_996.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_997.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_998.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,invoice,genuine/invoices/invoice_999.pdf,invoice,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_001.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_002.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_003.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_004.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_005.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_006.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_007.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_008.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_009.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_010.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_011.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_012.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_013.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_014.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_015.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_016.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_017.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_018.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_019.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_020.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_021.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_022.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_023.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_024.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_025.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_026.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_027.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_028.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_029.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_030.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_031.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_032.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_033.pdf,letter,False,1,True,0,0,0,0,clear,False
genuine,letter,genuine/letters/letter_034.pdf,letter,False,1,True,0,0,0,0,clear,False
